route,page_type,collection,slug,title,status,notes
"/dog-parks/captain-cornelius-park/","park_detail","Dog Parks","captain-cornelius-park","Captain Cornelius Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/carburn-park-off-leash-area/","park_detail","Dog Parks","carburn-park-off-leash-area","Carburn Park (Scenic Off-Leash Trails by the River)","generated",""
"/dog-parks/carmel-park-chilliwack/","park_detail","Dog Parks","carmel-park-chilliwack","Carmel Park Leash-Free Dog Park","generated",""
"/dog-parks/carol-disher-park/","park_detail","Dog Parks","carol-disher-park","Carol Disher Leash-Free Dog Park (Catherine Street Park)","generated",""
"/dog-parks/cassels-avenue-playground/","park_detail","Dog Parks","cassels-avenue-playground","Cassels Avenue Playground (Leash-Free Dog Area)","generated",""
"/dog-parks/castle-park/","park_detail","Dog Parks","castle-park","Castle Park Off Leash Dog Area","generated",""
"/dog-parks/caswell-mayfair-dog-park/","park_detail","Dog Parks","caswell-mayfair-dog-park","Caswell (Mayfair) Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/cathy-lauritsen-memorial-off-leash-dog-park/","park_detail","Dog Parks","cathy-lauritsen-memorial-off-leash-dog-park","Cathy Lauritsen Memorial Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/cedar-creek-park-kelowna/","park_detail","Dog Parks","cedar-creek-park-kelowna","Cedar Creek Park Leash-Free Beach Area","generated",""
"/dog-parks/cedar-hedge-park-west/","park_detail","Dog Parks","cedar-hedge-park-west","Cedar Hedge Park West Leash-Free Dog Park in Milton, Ontario","generated",""
"/dog-parks/cedarvale-park-halton-hills/","park_detail","Dog Parks","cedarvale-park-halton-hills","Cedarvale Park Leash-Free Dog Park in Halton Hills, Ontario","generated",""
"/dog-parks/cedarvale-park/","park_detail","Dog Parks","cedarvale-park","Cedarvale Park (Leash-Free Dog Area)","generated",""
"/dog-parks/centennial-park-white-rock/","park_detail","Dog Parks","centennial-park-white-rock","Centennial Park Leash-Free Dog Area","generated",""
"/dog-parks/central-bark-dog-park/","park_detail","Dog Parks","central-bark-dog-park","Central Bark Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/central-park/","park_detail","Dog Parks","central-park","Central Park (Leash-Free Dog Area)","generated",""
"/dog-parks/charleson-dog-park-8fc05/","park_detail","Dog Parks","charleson-dog-park-8fc05","Charleson Park (off-leash dog park)","generated",""
"/dog-parks/charleson-dog-park/","park_detail","Dog Parks","charleson-dog-park","Charleson Park (off-leash dog park)","generated",""
"/dog-parks/charleston-lake-provincial-park/","park_detail","Dog Parks","charleston-lake-provincial-park","Charleston Lake Provincial Park Leash-Free Dog Park","generated",""
"/dog-parks/charleston-lake/","city_landing","City Pages","charleston-lake","Charleston Lake","generated",""
"/dog-parks/charleswood-dog-park/","park_detail","Dog Parks","charleswood-dog-park","Charleswood Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/chemainus-lake-park-ladysmith/","park_detail","Dog Parks","chemainus-lake-park-ladysmith","Chemainus Lake Park Leash-Free Area","generated",""
"/dog-parks/cherry-beach-clarke-beach-park/","park_detail","Dog Parks","cherry-beach-clarke-beach-park","Cherry Beach/Clarke Beach Park (Leash-Free Dog Area)","generated",""
"/dog-parks/chevrier-park-cornwall/","park_detail","Dog Parks","chevrier-park-cornwall","Chevrier Park Leash Free Dog Park","generated",""
"/dog-parks/chief-whitecap-park/","park_detail","Dog Parks","chief-whitecap-park","Chief Whitecap Park Leash-Free Dog Park","generated",""
"/dog-parks/chilliwack-community-forest/","park_detail","Dog Parks","chilliwack-community-forest","Chilliwack Community Forest Leash-Free Dog Park","generated",""
"/dog-parks/chilliwack/","city_landing","City Pages","chilliwack","Chilliwack","generated",""
"/dog-parks/chris-gibson-park/","park_detail","Dog Parks","chris-gibson-park","Chris Gibson Park Leash-Free Dog Park","generated",""
"/dog-parks/churchill-park/","park_detail","Dog Parks","churchill-park","Churchill Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/clarence-square-park/","park_detail","Dog Parks","clarence-square-park","Clarence Square Park (Leash-Free Dog Area)","generated",""
"/dog-parks/coach-hill-off-leash-area/","park_detail","Dog Parks","coach-hill-off-leash-area","Coach Hill Off-Leash Area (Scenic Southwest Trail)","generated",""
"/dog-parks/colin-alton-parkette/","park_detail","Dog Parks","colin-alton-parkette","Colin Alton Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/colonel-danforth-park/","park_detail","Dog Parks","colonel-danforth-park","Colonel Danforth Park Dog Park in Scarborough, Ontario","generated",""
"/dog-parks/colonel-samuel-smith-park-etobicoke/","park_detail","Dog Parks","colonel-samuel-smith-park-etobicoke","Colonel Samuel Smith Park Leash-Free Dog Park","generated",""
"/dog-parks/colonel-samuel-smith-park/","park_detail","Dog Parks","colonel-samuel-smith-park","Colonel Samuel Smith Park Leash-Free Dog Park on Toronto Waterfront","generated",""
"/dog-parks/community-common/","park_detail","Dog Parks","community-common","Community Common (Urban Leash-Free Zone)","generated",""
"/dog-parks/confederation-park-075b6/","park_detail","Dog Parks","confederation-park-075b6","Confederation Park (Leash-Free Dog Area)","generated",""
"/dog-parks/confederation-park-burnaby/","park_detail","Dog Parks","confederation-park-burnaby","Confederation Park Leash-Free Area","generated",""
"/dog-parks/confederation-park/","park_detail","Dog Parks","confederation-park","Confederation Park (Leash-Free Dog Area)","generated",""
"/dog-parks/connaught-off-leash-area/","park_detail","Dog Parks","connaught-off-leash-area","Connaught Off-Leash Area (Compact Green Pocket)","generated",""
"/dog-parks/conrose-park/","park_detail","Dog Parks","conrose-park","Conrose Park Leash-Free Dog Park","generated",""
"/dog-parks/conroy-pit/","park_detail","Dog Parks","conroy-pit","Conroy Pit Leash-Free Dog Park","generated",""
"/dog-parks/coopers-dog-park/","park_detail","Dog Parks","coopers-dog-park","Coopers' Park (off-leash dog park)","generated",""
"/dog-parks/coquitlam/","city_landing","City Pages","coquitlam","Coquitlam","generated",""
"/dog-parks/corbetts-park/","park_detail","Dog Parks","corbetts-park","Corbett's Park Leash-Free Dog Park","generated",""
"/dog-parks/cornwall/","city_landing","City Pages","cornwall","Cornwall","generated",""
"/dog-parks/cottonwood-falls-park-nelson/","park_detail","Dog Parks","cottonwood-falls-park-nelson","Cottonwood Falls Park Leash-Free Area","generated",""
"/dog-parks/courtice/","city_landing","City Pages","courtice","Courtice","generated",""
"/dog-parks/cowan-sportsplex-dog-park/","park_detail","Dog Parks","cowan-sportsplex-dog-park","Cowan Sportsplex Dog Park (Leash-Free Dog Area)","generated",""
"/dog-parks/coxwell-ravine-park/","park_detail","Dog Parks","coxwell-ravine-park","Coxwell Ravine Park (Leash-Free Dog Area)","generated",""
"/dog-parks/crab-park-at-portside-dog-park/","park_detail","Dog Parks","crab-park-at-portside-dog-park","CRAB Park at Portside (off-leash dog park)","generated",""
"/dog-parks/craigleigh-gardens/","park_detail","Dog Parks","craigleigh-gardens","Craigleigh Gardens (Leash-Free Dog Area)","generated",""
"/dog-parks/crimson-ridge-park-chilliwack/","park_detail","Dog Parks","crimson-ridge-park-chilliwack","Crimson Ridge Park Leash-Free Dog Park","generated",""
"/dog-parks/crystal-ridge-neighbourhood-off-leash-area/","park_detail","Dog Parks","crystal-ridge-neighbourhood-off-leash-area","Crystal Ridge Neighbourhood Off-Leash Area","generated",""
"/dog-parks/currie-bark-park/","park_detail","Dog Parks","currie-bark-park","Currie Bark Park (Fenced Dog Park)","generated",""
"/dog-parks/dale-hodges-park/","park_detail","Dog Parks","dale-hodges-park","Dale Hodges Park (Leash-Free Dog Area)","generated",""
"/dog-parks/dartmouth-common/","park_detail","Dog Parks","dartmouth-common","Dartmouth Common Leash-Free Dog Park","generated",""
"/dog-parks/david-bartlett-park/","park_detail","Dog Parks","david-bartlett-park","David Bartlett Park Leash-Free Dog Park","generated",""
"/dog-parks/david-crombie-park/","park_detail","Dog Parks","david-crombie-park","David Crombie Park (Dogs Allowed Area)","generated",""
"/dog-parks/david-gray-park-burnaby/","park_detail","Dog Parks","david-gray-park-burnaby","David Gray Park Leash-Free Area","generated",""
"/dog-parks/dawson-park-off-leash-area/","park_detail","Dog Parks","dawson-park-off-leash-area","Dawson Park Off-Leash Area","generated",""
"/dog-parks/deer-ridge-park/","park_detail","Dog Parks","deer-ridge-park","Deer Ridge Park (Off-Leash Area)","generated",""
"/dog-parks/deveaux-woods-state-park-dog-park/","park_detail","Dog Parks","deveaux-woods-state-park-dog-park","DeVeaux Woods State Park Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/devonian-harbour-dog-park/","park_detail","Dog Parks","devonian-harbour-dog-park","Devonian Harbour (Leash Free Dog Park)","generated",""
"/dog-parks/diamond-jubilee-park/","park_detail","Dog Parks","diamond-jubilee-park","Diamond Jubilee Park Leash-Free Dog Park","generated",""
"/dog-parks/diana-princess-of-wales-park-ladysmith/","park_detail","Dog Parks","diana-princess-of-wales-park-ladysmith","Diana, Princess of Wales Park Leash-Free Area","generated",""
"/dog-parks/dodger-dog-park/","park_detail","Dog Parks","dodger-dog-park","Dodger Dog Park","generated",""
"/dog-parks/dog-beach-white-rock/","park_detail","Dog Parks","dog-beach-white-rock","Dog Off-leash Swimming Beach","generated",""
"/dog-parks/dog-friendly-beach-island-22/","park_detail","Dog Parks","dog-friendly-beach-island-22","Dog-Friendly Beach (Island 22 Riverside) Leash-Free Dog Park","generated",""
"/dog-parks/dog-park-at-selkirk-park/","park_detail","Dog Parks","dog-park-at-selkirk-park","Dog Park at Selkirk Park Leash-Free Dog Park","generated",""
"/dog-parks/dog-relief-station-new-westminster/","park_detail","Dog Parks","dog-relief-station-new-westminster","Dog Relief Station Leash Free Area","generated",""
"/dog-parks/doggy-diamond-off-leash-park/","park_detail","Dog Parks","doggy-diamond-off-leash-park","Doggy Diamond Off-Leash Park Leash-Free Dog Park","generated",""
"/dog-parks/dogwood-park/","park_detail","Dog Parks","dogwood-park","Dogwood Park Leash-Free Dog Park","generated",""
"/dog-parks/don-bayer-park/","park_detail","Dog Parks","don-bayer-park","Don Bayer Park Leash-Free Dog Park","generated",""
"/dog-parks/don-boudria-park/","park_detail","Dog Parks","don-boudria-park","Don Boudria Park Leash-Free Dog Park","generated",""
"/dog-parks/don-russell-memorial-park-etobicoke/","park_detail","Dog Parks","don-russell-memorial-park-etobicoke","Don Russell Memorial Park Leash-Free Dog Park","generated",""
"/dog-parks/don-russell-memorial-park/","park_detail","Dog Parks","don-russell-memorial-park","Don Russell Memorial Park Dog Park in Etobicoke, Ontario","generated",""
"/dog-parks/don-valley-brick-works/","park_detail","Dog Parks","don-valley-brick-works","Don Valley Brick Works Park (Leash-Free Dog Area)","generated",""
"/dog-parks/douglasdale-off-leash-area/","park_detail","Dog Parks","douglasdale-off-leash-area","Douglasdale Park (Off-Leash Pathway Loop)","generated",""
"/dog-parks/duggan-park-kelowna/","park_detail","Dog Parks","duggan-park-kelowna","Duggan Park Leash-Free Area","generated",""
"/dog-parks/duggan-park/","park_detail","Dog Parks","duggan-park","Duggan Park Leash-Free Dog Park","generated",""
"/dog-parks/dunmoore-park-pickering/","park_detail","Dog Parks","dunmoore-park-pickering","Dunmoore Park Leash-Free Dog Park","generated",""
"/dog-parks/dusty-greenwell-dog-park-vancouver/","park_detail","Dog Parks","dusty-greenwell-dog-park-vancouver","Dusty Greenwell Park (off-leash dog park)","generated",""
"/dog-parks/earl-bales-park/","park_detail","Dog Parks","earl-bales-park","Earl Bales Park (Leash-Free Dog Area)","generated",""
"/dog-parks/east-end-paw-park/","park_detail","Dog Parks","east-end-paw-park","East End Paw Park Leash-Free Dog Park","generated",""
"/dog-parks/east-village-dog-park/","park_detail","Dog Parks","east-village-dog-park","East Village Dog Park (Urban Core Leash-Free Zone)","generated",""
"/dog-parks/east-zwicks-centennial-park/","park_detail","Dog Parks","east-zwicks-centennial-park","East Zwick's Centennial Park Leash Free Dog Park","generated",""
"/dog-parks/eastview-community-park-guelph/","park_detail","Dog Parks","eastview-community-park-guelph","Eastview Community Park (Leash-Free Dog Area)","generated",""
"/dog-parks/echo-dale-regional-park/","park_detail","Dog Parks","echo-dale-regional-park","Echo Dale Regional Park","generated",""
"/dog-parks/edgemont-area-1-off-leash-dog-park/","park_detail","Dog Parks","edgemont-area-1-off-leash-dog-park","Edgemont Area 1 Off-Leash Dog Park (Dog Park in NW Calgary)","generated",""
"/dog-parks/edmonton/","city_landing","City Pages","edmonton","Edmonton","generated",""
"/dog-parks/edworthy-park/","park_detail","Dog Parks","edworthy-park","Edworthy Park (Leash-Free Dog Area)","generated",""
"/dog-parks/elbow-park-off-leash-area/","park_detail","Dog Parks","elbow-park-off-leash-area","Elbow Park Off-Leash Area (Inner SW Calgary)","generated",""
"/dog-parks/elboya-off-leash-area/","park_detail","Dog Parks","elboya-off-leash-area","Elboya Off-Leash Area (SW Calgary)","generated",""
"/dog-parks/elliots-beach-park-ladysmith/","park_detail","Dog Parks","elliots-beach-park-ladysmith","Elliots Beach Park Leash-Free Area","generated",""
"/dog-parks/ellison-dog-park-kelowna/","park_detail","Dog Parks","ellison-dog-park-kelowna","Ellison Dog Park Leash-Free Area","generated",""
"/dog-parks/emery-barnes-dog-park/","park_detail","Dog Parks","emery-barnes-dog-park","Emery Barnes (off-leash dog park)","generated",""
"/dog-parks/estevan/","city_landing","City Pages","estevan","Estevan","generated",""
"/dog-parks/etobicoke-valley-dog-park/","park_detail","Dog Parks","etobicoke-valley-dog-park","Etobicoke Valley Dog Park (Leash-Free Dog Park)","generated",""
"/dog-parks/etobicoke/","city_landing","City Pages","etobicoke","Etobicoke","generated",""
"/dog-parks/evanston-dog-park/","park_detail","Dog Parks","evanston-dog-park","Evanston Dog Park (NW Calgary)","generated",""
"/dog-parks/everett-crowley-dog-park/","park_detail","Dog Parks","everett-crowley-dog-park","Everett Crowley (off-leash dog park)","generated",""
"/dog-parks/fairfield-park-chilliwack/","park_detail","Dog Parks","fairfield-park-chilliwack","Fairfield Park Leash-Free Dog Park","generated",""
"/dog-parks/falaise-dog-park-vancouver/","park_detail","Dog Parks","falaise-dog-park-vancouver","Falaise Park (off-leash dog park)","generated",""
"/dog-parks/falaise-dog-park/","park_detail","Dog Parks","falaise-dog-park","Falaise Park (off-leash dog park)","generated",""
"/dog-parks/falaise-park-dog-park/","park_detail","Dog Parks","falaise-park-dog-park","Falaise Park (off-leash dog park)","generated",""
"/dog-parks/firemens-park/","park_detail","Dog Parks","firemens-park","Firemen's Park Leash-Free Dog Park","generated",""
"/dog-parks/fish-creek-marshall-votiers/","park_detail","Dog Parks","fish-creek-marshall-votiers","Fish Creek Park (Marshall Springs & Votiers Flats Off-Leash Zones)","generated",""
"/dog-parks/fish-creek-provincial-park-off-leash-area/","park_detail","Dog Parks","fish-creek-provincial-park-off-leash-area","Fish Creek Provincial Park (Expansive Natural Off-Leash Zones)","generated",""
"/dog-parks/fort-needham-memorial-park/","park_detail","Dog Parks","fort-needham-memorial-park","Fort Needham Memorial Park Leash-Free Dog Park","generated",""
"/dog-parks/frank-faubert-wood-lot/","park_detail","Dog Parks","frank-faubert-wood-lot","Frank Faubert Wood Lot (Dogs Allowed Area)","generated",""
"/dog-parks/fraser-river-dog-park/","park_detail","Dog Parks","fraser-river-dog-park","Fraser River Park (off-leash dog park)","generated",""
"/dog-parks/fraserview-golf-course-vancouver/","park_detail","Dog Parks","fraserview-golf-course-vancouver","Fraserview Golf Course (off-leash dog park)","generated",""
"/dog-parks/fred-mendel-dog-park/","park_detail","Dog Parks","fred-mendel-dog-park","Fred Mendel Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/gallinger-park-cornwall/","park_detail","Dog Parks","gallinger-park-cornwall","Gallinger Park Leash Free Dog Park","generated",""
"/dog-parks/garnetwood-park/","park_detail","Dog Parks","garnetwood-park","Garnetwood Park (Leash-Free Dog Park)","generated",""
"/dog-parks/gatineau/","city_landing","City Pages","gatineau","Gatineau","generated",""
"/dog-parks/george-dog-park-vancouver/","park_detail","Dog Parks","george-dog-park-vancouver","George Park (off-leash dog park)","generated",""
"/dog-parks/george-lippert-park/","park_detail","Dog Parks","george-lippert-park","George Lippert Park (Leash-Free Dog Area)","generated",""
"/dog-parks/gerrard-carlaw-parkette/","park_detail","Dog Parks","gerrard-carlaw-parkette","Gerrard – Carlaw Parkette (Leash-Free Dog Area)","generated",""
"/dog-parks/gimli-off-leash-dog-park/","park_detail","Dog Parks","gimli-off-leash-dog-park","Gimli Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/gimli/","city_landing","City Pages","gimli","Gimli","generated",""
"/dog-parks/glamorgan-off-leash-area/","park_detail","Dog Parks","glamorgan-off-leash-area","Glamorgan Off-Leash Area (West Calgary)","generated",""
"/dog-parks/glen-park/","park_detail","Dog Parks","glen-park","Glen Park Off Leash Dog Area","generated",""
"/dog-parks/glenashton-park/","park_detail","Dog Parks","glenashton-park","Glenashton Park (Leash-Free Dog Area)","generated",""
"/dog-parks/glenmore-dam-off-leash-area/","park_detail","Dog Parks","glenmore-dam-off-leash-area","Glenmore Dam Off-Leash Area (Reservoir Trail)","generated",""
"/dog-parks/gold-bar-park-off-leash-area/","park_detail","Dog Parks","gold-bar-park-off-leash-area","Gold Bar Park Off-Leash Area","generated",""
"/dog-parks/gourlay-janes-park/","park_detail","Dog Parks","gourlay-janes-park","Gourlay-Janes Park Leash Free Area","generated",""
"/dog-parks/grand-avenue-park/","park_detail","Dog Parks","grand-avenue-park","Grand Avenue Park Leash-Free Dog Park in Etobicoke, Toronto, Ontario","generated",""
"/dog-parks/grand-valley-park-pickering/","park_detail","Dog Parks","grand-valley-park-pickering","Grand Valley Park Leash-Free Dog Park","generated",""
"/dog-parks/grande-prairie/","city_landing","City Pages","grande-prairie","Grande Prairie","generated",""
"/dog-parks/grange-park/","park_detail","Dog Parks","grange-park","Grange Park (Dogs Allowed Area)","generated",""
"/dog-parks/greenhill-bowl-park/","park_detail","Dog Parks","greenhill-bowl-park","Greenhill Bowl Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/greenwood-conservation-area/","park_detail","Dog Parks","greenwood-conservation-area","Greenwood Conservation Area Leash-Free Dog Park","generated",""
"/dog-parks/greenwood-park/","park_detail","Dog Parks","greenwood-park","Greenwood Park (Leash-Free Dog Area)","generated",""
"/dog-parks/grimsby/","city_landing","City Pages","grimsby","Grimsby","generated",""
"/dog-parks/guelph/","city_landing","City Pages","guelph","Guelph","generated",""
"/dog-parks/guindon-park-cornwall/","park_detail","Dog Parks","guindon-park-cornwall","Guindon Park Leash Free Dog Park","generated",""
"/dog-parks/hadden-dog-park/","park_detail","Dog Parks","hadden-dog-park","Hadden Park (off-leash dog park)","generated",""
"/dog-parks/halifax-common/","park_detail","Dog Parks","halifax-common","Halifax Common Leash-Free Dog Park","generated",""
"/dog-parks/halifax/","city_landing","City Pages","halifax","Halifax","generated",""
"/dog-parks/halton-hills-dog-parks/","city_landing","City Pages","halton-hills-dog-parks","Halton Hills","generated",""
"/dog-parks/hamilton-beach/","park_detail","Dog Parks","hamilton-beach","Hamilton Beach Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/hamilton/","city_landing","City Pages","hamilton","Hamilton","generated",""
"/dog-parks/hammond-dog-off-leash-area/","park_detail","Dog Parks","hammond-dog-off-leash-area","Hammond Dog Off‑Leash Area Leash-Free Dog Park","generated",""
"/dog-parks/hampton-dog-park-89f0c/","park_detail","Dog Parks","hampton-dog-park-89f0c","Hampton Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/hampton-dog-park/","park_detail","Dog Parks","hampton-dog-park","Hampton Dog Park (Leash-Free)","generated",""
"/dog-parks/hanbury-hill-pooch-park/","park_detail","Dog Parks","hanbury-hill-pooch-park","Hanbury Hill Pooch Park Leash-Free Dog Park","generated",""
"/dog-parks/hanna-park-dog-park-quinte-west/","park_detail","Dog Parks","hanna-park-dog-park-quinte-west","Hanna Park & Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/harbourview-park/","park_detail","Dog Parks","harbourview-park","Harbourview Park Leash Free Area","generated",""
"/dog-parks/harmony-valley-park/","park_detail","Dog Parks","harmony-valley-park","Harmony Valley Park and Off-Leash Dog Park","generated",""
"/dog-parks/harvey-park/","park_detail","Dog Parks","harvey-park","Harvey Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/hawrelak-trail-off-leash-area/","park_detail","Dog Parks","hawrelak-trail-off-leash-area","Hawrelak Trail Off-Leash Area","generated",""
"/dog-parks/heber-down-conservation-area/","park_detail","Dog Parks","heber-down-conservation-area","Heber Down Conservation Area Leash-Free Dog Park","generated",""
"/dog-parks/hemlock-ravine-park/","park_detail","Dog Parks","hemlock-ravine-park","Hemlock Ravine Park Leash-Free Dog Park","generated",""
"/dog-parks/henry-street-dog-park/","park_detail","Dog Parks","henry-street-dog-park","Henry Street Dog Park (Leash-Free Dog Area)","generated",""
"/dog-parks/hermitage-park-off-leash-area/","park_detail","Dog Parks","hermitage-park-off-leash-area","Hermitage Park Off-Leash Area","generated",""
"/dog-parks/hermitage-park/","park_detail","Dog Parks","hermitage-park","Hermitage Park Leash-Free Dog Park","generated",""
"/dog-parks/hidden-valley-area-2-off-leash-dog-park/","park_detail","Dog Parks","hidden-valley-area-2-off-leash-dog-park","Hidden Valley Area 2 Off-Leash Dog Park (North Calgary Dog Park)","generated",""
"/dog-parks/hidden-valley-park/","park_detail","Dog Parks","hidden-valley-park","Hidden Valley Park (Leash-Free Dog Area)","generated",""
"/dog-parks/hideaway-park/","park_detail","Dog Parks","hideaway-park","Hideaway Park (Leash-Free Dog Area)","generated",""
"/dog-parks/high-park/","park_detail","Dog Parks","high-park","High Park Leash-Free Dog Park","generated",""
"/dog-parks/hillcrest-park/","park_detail","Dog Parks","hillcrest-park","Hillcrest Park (Leash-Free Dog Area)","generated",""
"/dog-parks/hinge-park-dog-park/","park_detail","Dog Parks","hinge-park-dog-park","Hinge Park (Southeast False Creek) - off-leash dog park","generated",""
"/dog-parks/holland-creek-trail-head-ladysmith/","park_detail","Dog Parks","holland-creek-trail-head-ladysmith","Holland Creek Trail Head Leash-Free Area","generated",""
"/dog-parks/horizon-station-off-leash-dog-park/","park_detail","Dog Parks","horizon-station-off-leash-dog-park","Horizon Station Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/horovitz-park-cornwall/","park_detail","Dog Parks","horovitz-park-cornwall","Horovitz Park Leash Free Dog Park","generated",""
"/dog-parks/humber-bay-park-west-etobicoke/","park_detail","Dog Parks","humber-bay-park-west-etobicoke","Humber Bay Park West Leash-Free Dog Park","generated",""
"/dog-parks/humber-bay-park-west/","park_detail","Dog Parks","humber-bay-park-west","Humber Bay Park West Off-Leash Dog Park on Toronto Waterfront","generated",""
"/dog-parks/humboldt/","city_landing","City Pages","humboldt","Humboldt","generated",""
"/dog-parks/hume-park/","park_detail","Dog Parks","hume-park","Hume Park Leash Free Dog Park","generated",""
"/dog-parks/hyde-park-dog-park/","park_detail","Dog Parks","hyde-park-dog-park","Hyde Park Off-Leash Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/idlewood-park/","park_detail","Dog Parks","idlewood-park","Idlewood Park (Leash-Free Dog Area)","generated",""
"/dog-parks/irving-big-stop-bark-park/","park_detail","Dog Parks","irving-big-stop-bark-park","Irving Big Stop Bark Park Leash-Free Dog Park","generated",""
"/dog-parks/island-22-dog-park/","park_detail","Dog Parks","island-22-dog-park","Island 22 Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/jack-darling-park/","park_detail","Dog Parks","jack-darling-park","Jack Darling Park (Leash-Free Dog Park)","generated",""
"/dog-parks/jack-purcell-dog-park/","park_detail","Dog Parks","jack-purcell-dog-park","Jack Purcell Dog Park (Leash-Free)","generated",""
"/dog-parks/jackie-parker-park-off-leash-area/","park_detail","Dog Parks","jackie-parker-park-off-leash-area","Jackie Parker Park Off-Leash Area","generated",""
"/dog-parks/jerome-neighbourhood-park/","park_detail","Dog Parks","jerome-neighbourhood-park","Jerome Neighbourhood Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/jerry-sulina-park-maple-ridge/","park_detail","Dog Parks","jerry-sulina-park-maple-ridge","Jerry Sulina Park Leash-Free Dog Park","generated",""
"/dog-parks/jinkerson-dog-park/","park_detail","Dog Parks","jinkerson-dog-park","Jinkerson Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/joe-veroni-park/","park_detail","Dog Parks","joe-veroni-park","Joe Veroni Park (Leash-Free Dog Area)","generated",""
"/dog-parks/john-hendry-dog-park/","park_detail","Dog Parks","john-hendry-dog-park","John Hendry (off-leash dog park)","generated",""
"/dog-parks/john-rebecca-park/","park_detail","Dog Parks","john-rebecca-park","John Rebecca Park Dog Park in Hamilton, Ontario","generated",""
"/dog-parks/jones-dog-park-vancouver/","park_detail","Dog Parks","jones-dog-park-vancouver","Jones Park (off-leash dog park)","generated",""
"/dog-parks/kelowna/","city_landing","City Pages","kelowna","Kelowna","generated",""
"/dog-parks/kentville/","city_landing","City Pages","kentville","Kentville","generated",""
"/dog-parks/kew-gardens/","park_detail","Dog Parks","kew-gardens","Kew Gardens (Leash-Free Dog Area)","generated",""
"/dog-parks/kilcona-park/","park_detail","Dog Parks","kilcona-park","Kilcona Park Leash-Free Dog Park","generated",""
"/dog-parks/killarney-off-leash-area/","park_detail","Dog Parks","killarney-off-leash-area","Killarney Off-Leash Area (Inner West Calgary)","generated",""
"/dog-parks/killarney-park-dog-park/","park_detail","Dog Parks","killarney-park-dog-park","Killarney Park (off-leash dog park)","generated",""
"/dog-parks/kin-coulee-park/","park_detail","Dog Parks","kin-coulee-park","Kin Coulee Park","generated",""
"/dog-parks/king-city/","city_landing","City Pages","king-city","King city","generated",""
"/dog-parks/king-george-park-cornwall/","park_detail","Dog Parks","king-george-park-cornwall","King George Park Leash Free Dog Park","generated",""
"/dog-parks/king-road/","park_detail","Dog Parks","king-road","King Road Leash-Free Dog Park (Bayview Park)","generated",""
"/dog-parks/kingcrest-dog-park-vancouver/","park_detail","Dog Parks","kingcrest-dog-park-vancouver","Kingcrest Park (off-leash dog park)","generated",""
"/dog-parks/kings-mill-park-etobicoke/","park_detail","Dog Parks","kings-mill-park-etobicoke","King's Mill Park Leash-Free Dog Park","generated",""
"/dog-parks/kings-mill-park/","park_detail","Dog Parks","kings-mill-park","King's Mill Park Dog Park in Toronto, Ontario","generated",""
"/dog-parks/kings-park/","park_detail","Dog Parks","kings-park","Kings Park Leash-Free Dog Park","generated",""
"/dog-parks/kingsford-gardens/","park_detail","Dog Parks","kingsford-gardens","Kingsford Gardens (Leash-Free Dog Area)","generated",""
"/dog-parks/kinsmen-dog-park-quinte-west/","park_detail","Dog Parks","kinsmen-dog-park-quinte-west","Kinsmen Dog Park Leash-Free Dog Park","generated",""
"/dog-parks/kinsmen-park-chilliwack/","park_detail","Dog Parks","kinsmen-park-chilliwack","Kinsmen Park Leash-Free Dog Park","generated",""
"/dog-parks/kinsmen-park-playground-ladysmith/","park_detail","Dog Parks","kinsmen-park-playground-ladysmith","Kinsmen Park & Playground Leash-Free Area","generated",""
"/dog-parks/kitchener/","city_landing","City Pages","kitchener","Kitchener","generated",""
"/dog-parks/kiwanis-park/","park_detail","Dog Parks","kiwanis-park","Kiwanis Park (Leash-Free Dog Area)","generated",""
"/dog-parks/klarvatten-off-leash-area/","park_detail","Dog Parks","klarvatten-off-leash-area","Klarvatten Off-Leash Area","generated",""
"/dog-parks/knox-mountain-dog-park-kelowna/","park_detail","Dog Parks","knox-mountain-dog-park-kelowna","Knox Mountain Park Leash-Free Area","generated",""
"/dog-parks/kortright-hills-park/","park_detail","Dog Parks","kortright-hills-park","Kortright Hills Park (Leash-Free Dog Park)","generated",""
