"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","notes"
"/dog-parks/raymore-park/","Raymore Park Leash-Free Dog Park | LeashFree.ca","Raymore Park is a modest community off-leash park in Etobicoke, offering open grassy areas for dogs to play.","1","1467","","","","1","https://leashfree.ca/dog-parks/raymore-park/","no",""
"/dog-parks/red-deer/","Off-Leash Dog Parks in Red Deer AB | LeashFree.ca","Discover the top off-leash dog parks in Red Deer Alberta. Explore fenced areas, wooded trails, and natural green spaces where your dog can roam freely.","1","2203","","","","0","https://leashfree.ca/dog-parks/red-deer/","no",""
"/dog-parks/regent-park/","Regent Park (Leash-Free Dog Area) | LeashFree.ca","Regent Park features a compact, fully fenced dog park in the heart of downtown Toronto, ideal for quick visits and city pup socialization.","1","1651","","","","1","https://leashfree.ca/dog-parks/regent-park/","no",""
"/dog-parks/regina/","Off-Leash Dog Parks in Regina SK | LeashFree.ca","Discover Regina’s top off-leash dog parks, including naturalized trails and fenced spaces. Explore where your dog can safely play across Saskatchewan’s capital city.","1","3017","","","","0","https://leashfree.ca/dog-parks/regina/","no",""
"/dog-parks/renfrew-community-dog-park/","Renfrew Community Park (off-leash dog park) | LeashFree.ca","Renfrew Community Park is a well-loved off-leash dog park in Vancouver. This park features a grass,sand, wood surface and an open space for dogs to roam freely. It provides no wat...","1","1790","","","","1","https://leashfree.ca/dog-parks/renfrew-community-dog-park/","no",""
"/dog-parks/renfrew-off-leash-park/","Renfrew Off-Leash Park (NE Calgary) | LeashFree.ca","Renfrew Off-Leash Park is a spacious area in Calgary","1","1715","","","","1","https://leashfree.ca/dog-parks/renfrew-off-leash-park/","no",""
"/dog-parks/reservoir-park-wolfville/","Reservoir Park Leash-Free Dog Park | LeashFree.ca","Reservoir Park in Wolfville is a scenic leash-free destination with a dog-friendly beach and surrounding trails. It’s a great spot for dogs to swim, explore, and socialize.","1","1554","","","","1","https://leashfree.ca/dog-parks/reservoir-park-wolfville/","no",""
"/dog-parks/restoule/","Dog-Friendly Spaces in Restoule Ontario | LeashFree.ca","Explore dog-friendly spaces in Restoule, Ontario. While there’s no fenced dog park, discover off-leash-friendly trails and nature areas in and around Restoule Provincial Park.","1","2049","","","","0","https://leashfree.ca/dog-parks/restoule/","no",""
"/dog-parks/restoule-provincial-park/","Restoule Provincial Park Leash-Free Dog Park | LeashFree.ca","Restoule Provincial Park features an off-leash beach and scenic hiking trails, making it an ideal spot for adventurous dogs and their owners.","1","1656","","","","1","https://leashfree.ca/dog-parks/restoule-provincial-park/","no",""
"/dog-parks/river-park-off-leash-area/","River Park Off-Leash Area (SW Calgary) | LeashFree.ca","River Park Off-Leash Area is a vibrant community space along the Elbow River, offering lush grass and scenic pathways for dogs and owners alike.","1","1633","","","","1","https://leashfree.ca/dog-parks/river-park-off-leash-area/","no",""
"/dog-parks/riverain-fenced-dog-park/","Riverain Fenced Dog Park | LeashFree.ca","Located along the Rideau River, Riverain Fenced Dog Park provides a convenient leash-free space for local dogs and their owners to enjoy fresh air and social time.","1","1507","","","","1","https://leashfree.ca/dog-parks/riverain-fenced-dog-park/","no",""
"/dog-parks/riverdale-off-leash-area/","Riverdale Off-Leash Area (Riverside Greenway) | LeashFree.ca","Riverdale’s off-leash area merges nature and city with riverside trails, trees, and open space for an immersive dog-walking experience.","1","1611","","","","1","https://leashfree.ca/dog-parks/riverdale-off-leash-area/","no",""
"/dog-parks/riverdale-park-east/","Riverdale Park East (Leash-Free Dog Area) | LeashFree.ca","Riverdale Park East’s off-leash dog area provides generous space, downtown views, and a welcoming environment for both dogs and owners. A must-visit for Toronto’s east end pet lov...","1","1823","","","","1","https://leashfree.ca/dog-parks/riverdale-park-east/","no",""
"/dog-parks/riverdale-park-west/","Riverdale Park West (Leash-Free Dog Area) | LeashFree.ca","Riverdale Park West combines city views and community charm, offering a fenced dog park with shaded seating just steps away from Riverdale Farm.","1","1752","","","","1","https://leashfree.ca/dog-parks/riverdale-park-west/","no",""
"/dog-parks/riverside-park-guelph/","Riverside Park (Dogs Allowed Area) | LeashFree.ca","Riverside Park in Guelph is a beautiful green space where dogs are welcome on-leash. With expansive walking trails and riverside paths, it’s perfect for daily strolls and exercise.","1","1730","","","","1","https://leashfree.ca/dog-parks/riverside-park-guelph/","no",""
"/dog-parks/riverstone-dog-park/","RiverStone Dog Park | LeashFree.ca","RiverStone Dog Park is a fenced neighborhood park in Lethbridge where dogs can safely run and play in a grassy, welcoming setting.","1","1465","","","","1","https://leashfree.ca/dog-parks/riverstone-dog-park/","no",""
"/dog-parks/rj-gidluck-park/","R.J. Gidluck Park Leash-Free Dog Park | LeashFree.ca","R.J. Gidluck Park is a dog-friendly space in Warman featuring seating and a fountain, though leash rules are not clearly posted.","1","1535","","","","1","https://leashfree.ca/dog-parks/rj-gidluck-park/","no",""
"/dog-parks/robert-burnaby-park/","Robert Burnaby Park Leash-Free Area | LeashFree.ca","Robert Burnaby Park features a natural, wooded setting with off-leash trails and wide open spaces for adventurous dogs.","1","1446","","","","1","https://leashfree.ca/dog-parks/robert-burnaby-park/","no",""
"/dog-parks/roly-bird-park/","Roly Bird Park (Leash-Free Dog Area) | LeashFree.ca","Roly Bird Park provides a welcoming leash-free environment for dogs in Burlington. With its secure fencing, wood chip surface, and shaded seating areas, it","1","1732","","","","1","https://leashfree.ca/dog-parks/roly-bird-park/","no",""
"/dog-parks/root-street-park-ladysmith/","Root Street Park Leash-Free Area | LeashFree.ca","Root Street Park is a small, convenient dog park in Ladysmith offering off-leash green space for nearby residents.","1","1464","","","","1","https://leashfree.ca/dog-parks/root-street-park-ladysmith/","no",""
"/dog-parks/ross-industrial-off-leash-dog-park/","Ross Industrial Off-Leash Dog Park Leash-Free Dog Park | LeashFree.ca","Ross Industrial Off-Leash Dog Park is a fenced, bowl-shaped park in Regina that provides a secure and open area for off-leash fun.","1","1554","","","","1","https://leashfree.ca/dog-parks/ross-industrial-off-leash-dog-park/","no",""
"/dog-parks/rotary-park-ajax/","Rotary Park Leash-Free Dog Park | LeashFree.ca","Rotary Park in Ajax is a dog-friendly waterfront space where dogs can enjoy off-leash time in nature, with access to trails and Lake Ontario.","1","1523","","","","1","https://leashfree.ca/dog-parks/rotary-park-ajax/","no",""
"/dog-parks/rotary-park-off-leash-area/","Rotary Park Off-Leash Area (NE Calgary) | LeashFree.ca","Perched atop a hillside in Calgary","1","1798","","","","1","https://leashfree.ca/dog-parks/rotary-park-off-leash-area/","no",""
"/dog-parks/rotary-park-off-leash-area-sydney/","Rotary Park Off-Leash Dog Park | LeashFree.ca","Rotary Park Off-Leash Area in Sydney is a large natural space with trails and wooded areas where dogs can explore off-leash in a marked zone.","1","1575","","","","1","https://leashfree.ca/dog-parks/rotary-park-off-leash-area-sydney/","no",""
"/dog-parks/roth-park/","Roth Park (Leash-Free Dog Area) | LeashFree.ca","Roth Park in Woodstock features a 2.47-acre leash-free area by Pittock Lake, offering a scenic environment for dogs and their owners. With seasonal washrooms and convenient parkin...","1","1696","","","","1","https://leashfree.ca/dog-parks/roth-park/","no",""
"/dog-parks/rowcliffe-park-kelowna/","Rowcliffe Park Leash-Free Area | LeashFree.ca","Rowcliffe Park in downtown Kelowna provides a convenient fenced dog run for local residents and their pets.","1","1411","","","","1","https://leashfree.ca/dog-parks/rowcliffe-park-kelowna/","no",""
"/dog-parks/roxboro-off-leash-area/","Roxboro Off-Leash Area (Near Elbow River) | LeashFree.ca","Roxboro Off-Leash Area is a quiet riverside retreat with natural shade, perfect for peaceful walks with your pup just off Calgary’s Elbow River path.","1","1619","","","","1","https://leashfree.ca/dog-parks/roxboro-off-leash-area/","no",""
"/dog-parks/royal-oaks-neighbourhood-off-leash-area/","Royal Oaks Neighbourhood Off-Leash Area | LeashFree.ca","Royal Oaks Neighbourhood Off-Leash Area is a grassy, unfenced dog zone in Grande Prairie designed for relaxed play and socialization.","1","1546","","","","1","https://leashfree.ca/dog-parks/royal-oaks-neighbourhood-off-leash-area/","no",""
"/dog-parks/rushdale-park/","Rushdale Park Dog Park in Hamilton, Ontario | LeashFree.ca","Rushdale Park offers open space and paved paths for relaxing on-leash walks with your dog in Hamilton","1","1598","","","","1","https://leashfree.ca/dog-parks/rushdale-park/","no",""
"/dog-parks/ruth-johnson-park/","Ruth Johnson Park Leash-Free Trails | LeashFree.ca","Ruth Johnson Park offers scenic off-leash trails through the forest in White Rock, perfect for adventurous dogs and owners.","1","1496","","","","1","https://leashfree.ca/dog-parks/ruth-johnson-park/","no",""
"/dog-parks/rutland-recreation-park-kelowna/","Rutland Recreation Park Leash-Free Area | LeashFree.ca","Rutland Recreation Park in Kelowna offers a spacious off-leash area for dogs to socialize and run freely in a well-maintained environment.","1","1512","","","","1","https://leashfree.ca/dog-parks/rutland-recreation-park-kelowna/","no",""
"/dog-parks/sackville-lakes-provincial-park/","Sackville Lakes Provincial Park Leash-Free Dog Park | LeashFree.ca","Sackville Lakes Provincial Park is a scenic leash-free area in Lower Sackville, popular for its wooded trails and lakeside access. It offers plenty of natural space for dogs to ex...","1","1619","","","","1","https://leashfree.ca/dog-parks/sackville-lakes-provincial-park/","no",""
"/dog-parks/sand-bay-county-park/","Sand Bay County Park Leash-Free Dog Park | LeashFree.ca","Sand Bay County Park in Athens is a peaceful, natural lakeside space where dogs can roam off-leash along trails and the shoreline.","1","1540","","","","1","https://leashfree.ca/dog-parks/sand-bay-county-park/","no",""
"/dog-parks/sandstone-area-1-off-leash-dog-park/","Sandstone Area 1 Off-Leash Dog Park (NW Calgary) | LeashFree.ca","Sandstone Area 1 Off-Leash Dog Park offers a natural environment for dogs to enjoy off-leash freedom in Calgary","1","1590","","","","1","https://leashfree.ca/dog-parks/sandstone-area-1-off-leash-dog-park/","no",""
"/dog-parks/sandy-beach-off-leash-area/","Sandy Beach Off-Leash Area (SW Calgary) | LeashFree.ca","Sandy Beach Park Off-Leash Area is a well-loved riverside destination where dogs can run, play, and splash along the Elbow River in southwest Calgary.","1","1602","","","","1","https://leashfree.ca/dog-parks/sandy-beach-off-leash-area/","no",""
"/dog-parks/sandy-bruce-park/","Sandy Bruce Park (Leash-Free Dog Area) | LeashFree.ca","Sandy Bruce Park features a modest fenced dog area with shade and seating, making it a hidden gem for dog owners in East York seeking a relaxed and local off-leash experience.","1","1767","","","","1","https://leashfree.ca/dog-parks/sandy-bruce-park/","no",""
"/dog-parks/sandy-lake-park/","Sandy Lake Park Leash-Free Dog Park | LeashFree.ca","Sandy Lake Park is a popular leash-free dog park in Bedford, known for its wooded trails and dog-friendly beach. It’s a perfect destination for dogs who love to hike and swim.","1","1572","","","","1","https://leashfree.ca/dog-parks/sandy-lake-park/","no",""
"/dog-parks/saratoga-dog-park/","Saratoga Dog Park | LeashFree.ca","Saratoga Dog Park in Medicine Hat is a fully fenced off-leash area with agility equipment, potable water, benches, and shade for dogs and owners.","1","1474","","","","1","https://leashfree.ca/dog-parks/saratoga-dog-park/","no",""
"/dog-parks/saskatoon/","Off-Leash Dog Parks in Saskatoon SK | LeashFree.ca","Find the best off-leash dog parks in Saskatoon, Saskatchewan. Explore fenced play areas, open trails, and dog-friendly parks across the city.","1","3488","","","","0","https://leashfree.ca/dog-parks/saskatoon/","no",""
"/dog-parks/scarborough-heights-park/","Scarborough Heights Park (Leash-Free Dog Area) | LeashFree.ca","Scarborough Heights Park offers a beautiful and open leash-free experience just steps from the Bluffs. Though not fenced, it’s perfect for confident off-leash dogs who love to roa...","1","1829","","","","1","https://leashfree.ca/dog-parks/scarborough-heights-park/","no",""
"/dog-parks/scenic-drive-dog-run/","Scenic Drive Dog Run | LeashFree.ca","Scenic Drive Dog Run in Lethbridge is a convenient off-leash corridor perfect for urban dog walks along a fenced linear path.","1","1484","","","","1","https://leashfree.ca/dog-parks/scenic-drive-dog-run/","no",""
"/dog-parks/seasonal-rink-dog-parks-regina/","Seasonal Rink Dog Parks (Various Locations) Leash-Free Dog Park | LeashFree.ca","Regina offers seasonal off-leash dog areas at boarded rink sites across the city from May through September, giving dogs a summer place to play.","1","1664","","","","1","https://leashfree.ca/dog-parks/seasonal-rink-dog-parks-regina/","no",""
"/dog-parks/selkirk/","Off-Leash Dog Parks in Selkirk MB | LeashFree.ca","Discover off-leash dog parks in Selkirk Manitoba. Explore fenced spaces and local walking trails where your dog can play safely near Winnipeg.","1","1946","","","","0","https://leashfree.ca/dog-parks/selkirk/","no",""
"/dog-parks/semiahmoo-park/","Semiahmoo Park Leash-Free Area | LeashFree.ca","Semiahmoo Park in White Rock provides a beautiful coastal experience with off-leash access along the beach and trails for dogs.","1","1550","","","","1","https://leashfree.ca/dog-parks/semiahmoo-park/","no",""
"/dog-parks/seton-off-leash-area/","Seton Park (Off-Leash Area) | LeashFree.ca","Seton Off-Leash Area gives residents in southeast Calgary a designated space to enjoy outdoor time with their furry friends.","1","1516","","","","1","https://leashfree.ca/dog-parks/seton-off-leash-area/","no",""
"/dog-parks/shaughnessy/","Shaughnessy Dog Park Leash Free Area | LeashFree.ca","Shaughnessy Dog Park is a cozy off-leash park in Coquitlam with gravel terrain and a fenced space for dogs to play safely.","1","1457","","","","1","https://leashfree.ca/dog-parks/shaughnessy/","no",""
"/dog-parks/shearwater-flyer-off-leash-dog-park/","Shearwater Flyer Off-Leash Dog Park | LeashFree.ca","Shearwater Flyer Off-Leash Dog Park is a convenient leash-free park in Eastern Passage, featuring a fenced space with seating and trail access.","1","1557","","","","1","https://leashfree.ca/dog-parks/shearwater-flyer-off-leash-dog-park/","no",""
"/dog-parks/sheffield-dog-off-leash-area/","Sheffield Dog Off Leash Area Leash-Free Dog Park | LeashFree.ca","Sheffield Dog Off Leash Area is a local fenced park in Chilliwack where dogs can play freely on open grassy terrain.","1","1553","","","","1","https://leashfree.ca/dog-parks/sheffield-dog-off-leash-area/","no",""
"/dog-parks/shell-dog-park/","Shell Dog Park (Leash-Free Dog Area) | LeashFree.ca","Shell Dog Park in Oakville provides a secure and welcoming environment for dogs to play off-leash. With its separate areas for different dog sizes, ample amenities, and proximity...","1","2115","","","","1","https://leashfree.ca/dog-parks/shell-dog-park/","no",""
"/dog-parks/sherwood-park/","Sherwood Park (Leash-Free Dog Area) | LeashFree.ca","Sherwood Park offers a rare off-leash trail experience in the city, with forested paths, scenic beauty, and space for dogs to roam naturally in a peaceful midtown setting.","1","1862","","","","1","https://leashfree.ca/dog-parks/sherwood-park/","no",""
"/dog-parks/shubie-park/","Shubie Park Leash-Free Dog Park | LeashFree.ca","Shubie Park is a popular leash-free dog park in Dartmouth, known for wooded trails and a lakeside dog beach. It is a great spot for dogs to run, swim, and socialize in a natural s...","1","1606","","","","1","https://leashfree.ca/dog-parks/shubie-park/","no",""
"/dog-parks/silvercreek-park/","Silvercreek Park (Leash-Free Dog Area) | LeashFree.ca","Silvercreek Park in Guelph features a tranquil leash-free area along the trail system, ideal for well-trained dogs to roam freely amidst natural surroundings.","1","1761","","","","1","https://leashfree.ca/dog-parks/silvercreek-park/","no",""
"/dog-parks/silverwood-dog-park/","Silverwood Dog Park Leash-Free Dog Park | LeashFree.ca","Silverwood Dog Park in Saskatoon is a riverside off-leash area with scenic terrain perfect for dogs who love natural adventures.","1","1462","","","","1","https://leashfree.ca/dog-parks/silverwood-dog-park/","no",""
"/dog-parks/sir-casimir-gzowski-park/","Sir Casimir Gzowski Park Dog Park on Toronto Waterfront | LeashFree.ca","Sir Casimir Gzowski Park offers lakefront trails, beaches, and green lawns for relaxing on-leash dog walks along Toronto’s waterfront.","1","1725","","","","1","https://leashfree.ca/dog-parks/sir-casimir-gzowski-park/","no",""
"/dog-parks/sir-casimir-gzowski-park-etobicoke/","Sir Casimir Gzowski Park Leash-Free Dog Park | LeashFree.ca","Sir Casimir Gzowski Park is a pleasant off-leash green space along Toronto","1","1538","","","","1","https://leashfree.ca/dog-parks/sir-casimir-gzowski-park-etobicoke/","no",""
"/dog-parks/sixteen-mile-sports-complex/","Sixteen Mile Sports Complex (Leash-Free Dog Park) | LeashFree.ca","Located within the expansive Sixteen Mile Sports Complex, this leash-free dog park offers a secure and welcoming environment for dogs to enjoy off-leash play. With ample space, co...","1","1903","","","","1","https://leashfree.ca/dog-parks/sixteen-mile-sports-complex/","no",""
"/dog-parks/skyview-ranch-off-leash-area/","Skyview Ranch Off-Leash Area (NE Calgary) | LeashFree.ca","Skyview Ranch Off-Leash Area offers a quiet, grassy space where dogs can roam freely in Calgary’s northeast.","1","1614","","","","1","https://leashfree.ca/dog-parks/skyview-ranch-off-leash-area/","no",""
"/dog-parks/snetsinger-park-cornwall/","Snetsinger Park Leash Free Dog Park | LeashFree.ca","Snetsinger Park in Cornwall is a peaceful green space perfect for leashed dog walks among trees and grassy areas.","1","1425","","","","1","https://leashfree.ca/dog-parks/snetsinger-park-cornwall/","no",""
"/dog-parks/sorauren-avenue-park/","Sorauren Avenue Park Leash-Free Dog Park in Toronto, Ontario | LeashFree.ca","Sorauren Avenue Park offers a secure, shaded off-leash area popular with Roncesvalles residents and their energetic pups.","1","1664","","","","1","https://leashfree.ca/dog-parks/sorauren-avenue-park/","no",""
"/dog-parks/south-bear-creek-off-leash-dog-park/","South Bear Creek Off-Leash Dog Park | LeashFree.ca","South Bear Creek Off-Leash Dog Park in Grande Prairie is a popular, fully fenced dog park featuring designated zones, trails, and shaded spots.","1","1550","","","","1","https://leashfree.ca/dog-parks/south-bear-creek-off-leash-dog-park/","no",""
"/dog-parks/south-courtice-dog-park/","South Courtice Dog Park | LeashFree.ca","South Courtice Dog Park is a new and open off-leash space for local pet owners, featuring grassy play areas and easy parking.","1","1525","","","","1","https://leashfree.ca/dog-parks/south-courtice-dog-park/","no",""
"/dog-parks/south-shore-vet-dog-zone/","South Shore Vet Dog Zone Leash-Free Dog Park | LeashFree.ca","South Shore Vet Dog Zone is a popular leash-free dog park in Bridgewater, known for its fully fenced space and separate small-dog area. It is a convenient spot for dogs to run, so...","1","1686","","","","1","https://leashfree.ca/dog-parks/south-shore-vet-dog-zone/","no",""
"/dog-parks/southward-community-park/","Southward Community Leash-Free Dog Park in Grimsby, Ontario | LeashFree.ca","Southward Community Park includes a fenced leash-free area with plenty of open grass for dogs to run and play off-leash in Grimsby.","1","1688","","","","1","https://leashfree.ca/dog-parks/southward-community-park/","no",""
"/dog-parks/southwest-dog-park-saskatoon/","Southwest Dog Park Leash-Free Dog Park | LeashFree.ca","Southwest Dog Park in Saskatoon is a popular fenced off-leash area where dogs can roam safely and enjoy wide open spaces.","1","1465","","","","1","https://leashfree.ca/dog-parks/southwest-dog-park-saskatoon/","no",""
"/dog-parks/spanish-banks-dog-park-vancouver/","Spanish Banks Park (off-leash dog park) | LeashFree.ca","Spanish Banks Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, mini...","1","1728","","","","1","https://leashfree.ca/dog-parks/spanish-banks-dog-park-vancouver/","no",""
"/dog-parks/sparwood-dog-park-vancouver/","Sparwood Park (off-leash dog park) | LeashFree.ca","Sparwood Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal s...","1","1774","","","","1","https://leashfree.ca/dog-parks/sparwood-dog-park-vancouver/","no",""
"/dog-parks/spruce-haven-off-leash-dog-park/","Spruce Haven Off-Leash Dog Park Leash-Free Dog Park | LeashFree.ca","Spruce Haven Off-Leash Dog Park in Melfort offers secure fenced areas for both small and large dogs to play safely.","1","1476","","","","1","https://leashfree.ca/dog-parks/spruce-haven-off-leash-dog-park/","no",""
"/dog-parks/st-albert/","Off-Leash Dog Parks in St. Albert AB | LeashFree.ca","Discover off-leash dog parks in St. Albert Alberta. Find fenced parks, river trail access, and wide-open spaces where your dog can roam free near Edmonton.","1","2132","","","","0","https://leashfree.ca/dog-parks/st-albert/","no",""
"/dog-parks/st-andrews-playground/","St. Andrew's Playground (Leash-Free Dog Area) | LeashFree.ca","St. Andrew","1","1696","","","","1","https://leashfree.ca/dog-parks/st-andrews-playground/","no",""
"/dog-parks/st-catharines/","Dog Parks in St. Catharines | LeashFree.ca","Discover the best leash-free dog parks in St. Catharines, Ontario. Explore safe, off-leash areas to let your dog run and play freely.","1","2216","","","","0","https://leashfree.ca/dog-parks/st-catharines/","no",""
"/dog-parks/st-patricks-island-off-leash-area/","St. Patrick's Island (Riverside Urban Off-Leash Space) | LeashFree.ca","St. Patrick","1","1645","","","","1","https://leashfree.ca/dog-parks/st-patricks-island-off-leash-area/","no",""
"/dog-parks/stan-wadlow-park/","Stan Wadlow Park (Leash-Free Dog Area) | LeashFree.ca","Stan Wadlow Park in East York includes a modest leash-free area where dogs can safely play off-leash. Though small, it’s a handy fenced space with benches and easy parking access.","1","1833","","","","1","https://leashfree.ca/dog-parks/stan-wadlow-park/","no",""
"/dog-parks/stanley-dog-park/","Stanley Park (off-leash dog park) | LeashFree.ca","Stanley Park is a well-loved off-leash dog park in Vancouver. This park features a gravel surface and an open space for dogs to roam freely. It provides no water access, minimal s...","1","1713","","","","1","https://leashfree.ca/dog-parks/stanley-dog-park/","no",""
"/dog-parks/stanley-park-south-toronto/","Stanley Park South (Leash-Free Dog Area) | LeashFree.ca","Stanley Park South offers a reliable downtown leash-free park with great amenities for dogs and their owners.","1","1629","","","","1","https://leashfree.ca/dog-parks/stanley-park-south-toronto/","no",""
"/dog-parks/steinbach/","Off-Leash Dog Park in Steinbach MB | LeashFree.ca","Explore Steinbach’s fenced off-leash dog park. A safe, well-kept area for dogs to run freely, socialize, and enjoy the outdoors near Winnipeg.","1","1921","","","","0","https://leashfree.ca/dog-parks/steinbach/","no",""
"/dog-parks/steve-mcdonnell/","Steve McDonnell Leash Free Dog Park Leash-Free Dog Park | LeashFree.ca","Steve McDonnell Leash Free Dog Park is a spacious, fenced-in area in Grimsby where dogs can play off-leash in a secure environment.","1","1520","","","","1","https://leashfree.ca/dog-parks/steve-mcdonnell/","no",""
"/dog-parks/steve-mcdonnell-park/","Steve McDonnell Leash-Free Dog Park in Grimsby, Ontario | LeashFree.ca","Steve McDonnell Leash-Free Dog Park offers a fully fenced grassy area for safe off-leash dog play in Grimsby.","1","1631","","","","1","https://leashfree.ca/dog-parks/steve-mcdonnell-park/","no",""
"/dog-parks/stocking-creek-park-ladysmith/","Stocking Creek Park Leash-Free Area | LeashFree.ca","Stocking Creek Park near Ladysmith features lush forest trails and a peaceful creek perfect for off-leash dog adventures.","1","1507","","","","1","https://leashfree.ca/dog-parks/stocking-creek-park-ladysmith/","no",""
"/dog-parks/stoney-creek-off-leash-area/","Stoney Creek Off-Leash Dog Park | LeashFree.ca","Stoney Creek Off-Leash Dog Area in North London offers large fenced fields and separate dog-size zones. It’s a clean, accessible space for dogs to run, explore, and meet new frien...","1","1764","","","","1","https://leashfree.ca/dog-parks/stoney-creek-off-leash-area/","no",""
"/dog-parks/stony-swamp-conservation-area/","Stony Swamp Conservation Area Leash-Free Dog Park | LeashFree.ca","Stony Swamp Conservation Area is a popular trail system in Ottawa allowing leash-free walking in designated areas under voice control.","1","1580","","","","1","https://leashfree.ca/dog-parks/stony-swamp-conservation-area/","no",""
"/dog-parks/stouffville/","Dog Parks in Stouffville Ontario | Leashfree.ca | LeashFree.ca","Discover Stouffville’s top off-leash dog park in Memorial Park. Safe, fenced, and surrounded by trails - perfect for your dog to run, play, and socialize.","1","2026","","","","1","https://leashfree.ca/dog-parks/stouffville/","no",""
"/dog-parks/strathcona-dog-park/","Strathcona Park (off-leash dog park) | LeashFree.ca","Strathcona Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal...","1","1803","","","","1","https://leashfree.ca/dog-parks/strathcona-dog-park/","no",""
"/dog-parks/strathcona-park-off-leash-area/","Strathcona Park Off-Leash Area (Woodsy Urban Escape) | LeashFree.ca","Strathcona Park Off-Leash Area is a forested retreat in Calgary","1","1658","","","","1","https://leashfree.ca/dog-parks/strathcona-park-off-leash-area/","no",""
"/dog-parks/sue-higgins-park/","Sue Higgins Park (Calgary’s Largest Leash-Free Zone) | LeashFree.ca","Sue Higgins Park offers Calgary’s most expansive off-leash experience, with open space, riverside trails, and dedicated areas for small and large dogs alike.","1","1726","","","","1","https://leashfree.ca/dog-parks/sue-higgins-park/","no",""
"/dog-parks/sunalta-off-leash-area/","Sunalta Off-Leash Area (Hillside Green Escape) | LeashFree.ca","Sunalta Off-Leash Area provides a spacious hillside for dogs to enjoy unstructured play while owners take in views of Calgary’s skyline.","1","1577","","","","1","https://leashfree.ca/dog-parks/sunalta-off-leash-area/","no",""
"/dog-parks/sunnidale-park/","Sunnidale Park Leash Free Dog Park | LeashFree.ca","Sunnidale Park DOLRA is a natural, wooded leash-free dog area in Barrie, perfect for off-leash exploration and relaxed trail walks.","1","1502","","","","1","https://leashfree.ca/dog-parks/sunnidale-park/","no",""
"/dog-parks/sunny-mount-park/","Sunny Mount Park Leash-Free Dog Park in Milton, Ontario | LeashFree.ca","Sunny Mount Park features Milton’s largest fenced leash-free dog park, with separate areas for small dogs, plenty of open space, and park amenities for owners.","1","1727","","","","1","https://leashfree.ca/dog-parks/sunny-mount-park/","no",""
"/dog-parks/sunnybrook-park/","Sunnybrook Park (Leash-Free Dog Area) | LeashFree.ca","Sunnybrook Park features a large, securely fenced dog area surrounded by trees and trails. With ample space and convenient amenities, it","1","1903","","","","1","https://leashfree.ca/dog-parks/sunnybrook-park/","no",""
"/dog-parks/sunrise-dog-park-vancouver/","Sunrise Park (off-leash dog park) | LeashFree.ca","Sunrise Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sh...","1","1818","","","","1","https://leashfree.ca/dog-parks/sunrise-dog-park-vancouver/","no",""
"/dog-parks/sunset-beach-dog-park/","Sunset Beach (off-leash dog park) | LeashFree.ca","Sunset Beach is a well-loved off-leash dog park in Vancouver. This park features a sand surface and an open space for dogs to roam freely. It provides no water access, minimal sha...","1","1735","","","","1","https://leashfree.ca/dog-parks/sunset-beach-dog-park/","no",""
"/dog-parks/sunset-dog-park-vancouver/","Sunset Park (off-leash dog park) | LeashFree.ca","Sunset Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sha...","1","1709","","","","1","https://leashfree.ca/dog-parks/sunset-dog-park-vancouver/","no",""
"/dog-parks/surrey/","Off-Leash Dog Parks in Surrey BC | LeashFree.ca","Discover Surrey’s top off-leash dog parks, from fenced fields to beach trails. Explore the best spots for dogs to run, play, and socialize across BC’s second-largest city.","1","3053","","","","0","https://leashfree.ca/dog-parks/surrey/","no",""
"/dog-parks/sutherland-off-leash-dog-park/","Off-Leash Recreation Area Sutherland Leash-Free Dog Park | LeashFree.ca","Sutherland","1","1533","","","","1","https://leashfree.ca/dog-parks/sutherland-off-leash-dog-park/","no",""
"/dog-parks/swift-current/","Off-Leash Dog Park in Swift Current SK | LeashFree.ca","Discover Swift Current’s fenced off-leash dog park — a safe, green space where dogs can run, socialize, and enjoy the outdoors in Southwest Saskatchewan.","1","1929","","","","0","https://leashfree.ca/dog-parks/swift-current/","no",""
"/dog-parks/swift-current-off-leash-dog-park/","Swift Current Off-Leash Dog Park Leash-Free Dog Park | LeashFree.ca","Swift Current Off-Leash Dog Park is a fully fenced grassy area ideal for safe and active dog outings in Swift Current.","1","1484","","","","1","https://leashfree.ca/dog-parks/swift-current-off-leash-dog-park/","no",""
"/dog-parks/sydney/","Off-Leash Dog Parks in Sydney, NS | LeashFree.ca","Explore off-leash dog parks in Sydney, Nova Scotia. Find the best spaces for your dog to run, play, and socialize safely.","1","2010","","","","1","https://leashfree.ca/dog-parks/sydney/","no",""
